index;id;smiles;mols;Predicted_pKi;QED;synthetic_accesibility;LLM-configuration;MW;FCsp3;HBA;HBD;Rotatable_bonds;RingCount;TPSA;LogP
326;t1_2_C_Non_seq_68;CCc1nccn1CC(=O)N1CCc2sccc2C1c1cccs1;🤷‍♂️;4.974151611328125;0.7132672122196082;3.0509642265577286;t1_2_C;357.096954228;0.3333333333333333;5;0;4;4;38.13;3.7428000000000035
59;Seq_59;NC(=O)C1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC=N1;🤷‍♂️;4.964876174926758;0.6257808257382897;3.6673472119554296;Seq;279.09675389600005;0.45454545454545453;8;3;3;3;136.38;-1.4341000000000002
163;t02_C_Non_seq_80;CCc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)c(C)c1;🤷‍♂️;4.961897850036621;0.8034659104595563;2.153365647099708;t02_C;306.148061196;0.16666666666666666;4;1;4;3;59.81;3.3904200000000024
84;Seq_84;CC(C)C1=CC=C(CN2CCC(CC2)C(O)=O)C=C1;🤷‍♂️;4.961346626281738;0.9050323278983823;1.7032146909846055;Seq;261.172878976;0.5625;2;1;4;2;40.54;3.106600000000001
154;t02_C_Non_seq_66;CCc1ccc(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1F;🤷‍♂️;4.959195137023926;0.8405237627855019;2.0845054073575735;t02_C;348.18492088000005;0.5789473684210527;3;0;3;3;49.85000000000001;2.0991
53;Seq_53;NC1(CC1(Cl)Cl)C1=CC=CC=C1Cl;🤷‍♂️;4.956995964050293;0.7452992665287871;3.1916962145933434;Seq;234.972232296;0.3333333333333333;1;1;1;2;26.02;3.071600000000001
128;t02_C_Non_seq_27;CCc1ccc(C(=O)N2CCN(C(=O)c3ccc(F)cc3)CC2)cc1;🤷‍♂️;4.953611373901367;0.8617918256331736;1.6739981484193294;t02_C;340.158706132;0.3;2;0;3;3;40.620000000000005;2.9863000000000017
232;t07_C_Non_seq_58;CCOc1ccc(-c2nc3c(s2)CCN3)c(OC)c1;🤷‍♂️;4.9484052658081055;0.9310829425373582;2.6053588735944473;t07_C;276.093248752;0.35714285714285715;5;1;4;3;43.379999999999995;3.1854000000000005
76;Seq_76;NC(=O)C1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C2=NC=N1;🤷‍♂️;4.947589874267578;0.39071722798451136;3.8720173284500863;Seq;325.10223320000006;0.5;10;5;3;3;176.83999999999997;-3.1023999999999994
155;t02_C_Non_seq_67;CCOc1ccc(C(=O)N2CCC(C(=O)N3CCCC3)CC2)cc1;🤷‍♂️;4.946925163269043;0.8523890433468142;1.794749191949883;t02_C;330.194342692;0.5789473684210527;3;0;4;3;49.85;2.5599000000000007
14;Seq_14;NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC2=C1C=C(O)C=C2;🤷‍♂️;4.945367813110352;0.5423621652244602;3.6616173941024917;Seq;316.11715499199994;0.3333333333333333;8;4;2;4;126.65;0.5130000000000003
36;Seq_36;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](C1)NC(=O)C1=C2N=CN=C2N=C1;🤷‍♂️;4.939206123352051;0.7586575577056723;4.019432125256987;Seq;324.13347375200004;0.3125;6;2;4;4;112.51;0.0010999999999999344
120;t02_C_Non_seq_18;CCc1cc(C)n(CC(=O)N2CCC(C(=O)N3CCCC3)CC2)n1;🤷‍♂️;4.932682037353516;0.8416536914426531;2.2567760166597015;t02_C;332.221226136;0.7222222222222222;4;0;4;3;58.440000000000005;1.6149199999999997
167;t02_C_Non_seq_85;CCC(C)NC(=O)c1ccc(NC(=O)c2ccc(-n3ccnn3)cc2)cc1;🤷‍♂️;4.931286811828613;0.7043872041094767;2.493242818971167;t02_C;363.16952491200004;0.2;5;2;6;3;88.91000000000001;3.047900000000001
2;Seq_2;NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(N)=N1;🤷‍♂️;4.901315689086914;0.5205856946936358;3.571222284202131;Seq;266.112738308;0.5;9;4;2;3;145.32999999999998;-1.3685999999999996
56;Seq_56;NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(=O)N1;🤷‍♂️;4.901206970214844;0.5103728382686842;3.865471340805904;Seq;267.096753896;0.5;8;4;2;3;139.28;-1.6575000000000002
95;Seq_95;CC(C)C1=CC(C(=O)NC2=CC=CC=C2)=C(O)C=C1;🤷‍♂️;4.8861494064331055;0.8767241342892861;1.625396693887362;Seq;255.125928784;0.1875;2;2;3;2;49.33;3.7679000000000027
8;Seq_8;NC(=O)C1=C2CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC=N1;🤷‍♂️;4.8776750564575195;0.5996257447049892;3.9838063190352226;Seq;266.101504928;0.5454545454545454;7;3;3;3;121.80000000000001;-1.6363000000000003
192;t07_C_Non_seq_18;CCc1ccc(CNC(=O)NCc2cccc(C)c2)cc1;🤷‍♂️;4.876450538635254;0.8647419111433464;1.6294705435090933;t07_C;282.17321332399996;0.2777777777777778;1;2;5;2;41.13;3.556820000000002
149;t02_C_Non_seq_60;CCOc1ccc(C(=O)Nc2ccc(C)c(NC(C)=O)c2)cc1;🤷‍♂️;4.871024131774902;0.8860593309556257;1.6055183787430654;t02_C;312.1473925;0.2222222222222222;3;2;5;2;67.43;3.604420000000002
50;Seq_50;NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;🤷‍♂️;4.865984916687012;0.4262474653048269;3.687407323630228;Seq;244.080769484;0.625;9;4;2;2;143.72;-3.167999999999999
245;t07_C_Non_seq_71;CCCC(=O)N1CCC(C(=O)c2ccc(OC)cc2)CC1;🤷‍♂️;4.863651275634766;0.7829937564450272;1.7924603088285203;t07_C;289.167793596;0.5294117647058824;3;0;5;2;46.61;2.9166000000000016
137;t02_C_Non_seq_43;CCC(C)c1ccc(C(=O)N2CCC(C(=O)N3CCCC3)CC2)cc1;🤷‍♂️;4.857535362243652;0.8374293478340367;2.363205661375524;t02_C;342.2307282;0.6190476190476191;2;0;4;3;40.620000000000005;3.674700000000003
44;Seq_44;NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)C1O;🤷‍♂️;4.854985237121582;0.4262474653048269;3.687407323630228;Seq;244.080769484;0.625;9;4;2;2;143.72;-3.167999999999999
47;Seq_47;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;🤷‍♂️;4.854457855224609;0.3827405110460765;4.340091885666226;Seq;286.116486296;0.5833333333333334;7;5;3;2;136.48000000000002;-2.6250999999999984
62;Seq_62;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](O)[C@@H](CO)O1;🤷‍♂️;4.842247009277344;0.5903986981148319;4.304579106657997;Seq;240.111006992;0.5454545454545454;5;3;3;2;96.02000000000001;-0.9568000000000003
237;t07_C_Non_seq_63;CCc1nc(-c2ccncc2)nc2sc(C(=O)N3CCCC3)c(N)c12;🤷‍♂️;4.840165138244629;0.7817489034996079;2.5273781592535656;t07_C;353.13103122800004;0.3333333333333333;6;1;3;4;85;3.1339000000000006
91;Seq_91;CC1=C(C)CN(C2=CC=CC=C2C(O)=O)C1=O;🤷‍♂️;4.830574989318848;0.8471867737680107;2.408590996556274;Seq;231.089543276;0.23076923076923078;2;1;2;2;57.61;2.0678
52;Seq_52;NC1=NC(N)=C(N=N1)[C@H]1C[C@H](O)[C@@H](CO)O1;🤷‍♂️;4.8184356689453125;0.46438943064254656;4.088985386417818;Seq;227.101839276;0.625;8;4;2;2;140.39999999999998;-1.7808000000000004
99;Seq_99;NC(=O)C1=CN(C=CC1)[C@@H]1O[C@H](CO)[C@@H](O)C1;🤷‍♂️;4.81264591217041;0.5903986981148319;4.304579106657997;Seq;240.111006992;0.5454545454545454;5;3;3;2;96.02000000000001;-0.9567999999999999
98;Seq_98;NC1=C2N=CN([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC(O)=N1;🤷‍♂️;4.786746025085449;0.4089065021060057;3.897157060136415;Seq;283.091668516;0.5;10;5;2;3;159.76999999999998;-2.2744
274;t1_2_C_Non_seq_16;CCOc1cccc(C(=O)c2ccc(OC(C)=O)cc2)c1;🤷‍♂️;4.783685684204102;0.4802819981912114;1.7050746504191316;t1_2_C;284.104858992;0.17647058823529413;4;0;5;2;52.6;3.241600000000002
177;t07_C_Non_seq_3;CCOc1ccc(-c2cc(C(=O)N3CCOC(C(N)=O)C3)on2)cc1;🤷‍♂️;4.783289909362793;0.86818242337092;2.7944333970201622;t07_C;345.132470708;0.35294117647058826;6;1;5;3;107.88999999999999;1.0665999999999993
21;Seq_21;NC1=C2N=CN([C@H]3C[C@H](O)[C@@H](CO)O3)C2=NC(O)=N1;🤷‍♂️;4.7358245849609375;0.5291282489540963;3.8581119794125804;Seq;267.096753896;0.5;9;4;2;3;139.54000000000002;-1.2452
313;t1_2_C_Non_seq_55;CCn1c(NCCO)ncc(Br)c1=O;🤷‍♂️;4.710914611816406;0.8253270352268886;2.6151777516840404;t1_2_C;261.011288724;0.5;5;2;4;1;67.15;0.42989999999999956
248;t07_C_Non_seq_74;CCCC(CCO)NC(=O)c1cc(C(F)(F)F)ccc1F;🤷‍♂️;4.698740005493164;0.7933697001792669;2.6721052078350436;t07_C;307.11954166400005;0.5;2;2;6;1;49.33;3.1254000000000017
22;Seq_22;CC(C)C1=C(OC(C)=O)C=CC=C1;🤷‍♂️;4.676389694213867;0.5138309149925242;1.68138568407476;Seq;178.099379688;0.36363636363636365;2;0;2;1;26.3;2.7353000000000014
97;Seq_97;NC(=O)C1=CN(C=CC1)C1=NC2=CC=CC=C2N1C1=CC=CC=C1;🤷‍♂️;4.65434455871582;0.8072257617181298;2.717161155638369;Seq;316.132411132;0.05263157894736842;4;1;3;4;64.15;3.118500000000002
86;Seq_86;NC(=O)C1=CN(C=CC1)[C@@H]1C[C@H](C1)O;🤷‍♂️;4.449709892272949;0.6547671968202335;3.4602959703075236;Seq;194.105527688;0.5;3;2;2;2;66.56;0.09830000000000033
74;Seq_74;NC(=O)C1=CN(C=CC1)C1=NC2=C(N1)C=CN=C2;🤷‍♂️;4.410885334014893;0.8221661777800663;3.3704458993646957;Seq;241.096359972;0.08333333333333333;4;2;2;3;87.9;1.0509
51;Seq_51;NC(=O)C1=CN(C=CC1)C1=NC(NC2=CC=C(O)C=C2)=CC=N1;🤷‍♂️;4.051124572753906;0.7463657710252672;2.9609362764703384;Seq;309.12257472000005;0.0625;6;3;4;3;104.37;2.0187999999999997
